"elem_id","elem_codigo","elem_descripcion","elpr_precio"
53,"001001","BALASTO MERCURIO 250W",NULL
387,"001002","BALASTO MERCURIO 400W",NULL
54,"001003","BALASTO METALAR 1000W",NULL
55,"001004","BALASTO METALAR 400W",NULL
61,"001005","BALASTO SODIO DE 250W",NULL
388,"001006","BALASTO SODIO DE 400W",NULL
62,"001007","BALASTO SODIO DE 70W",NULL
60,"001008","BALASTO SODIO DE 150W",NULL
52,"001009","BALASTO MERCURIO 125W",NULL
57,"001010","BALASTO METALAR DE 250W",NULL
56,"001011","BALASTO METALAR DE 150W",NULL
389,"002001","BOBINA L*1 D4 (USADA)",NULL
390,"002002","BOBINA B65-72 50AMP.",NULL
70,"002003","BOBINA LC1-D40 LX1D6M5 125A.",NULL
391,"002004","BOBINA LC1-D09",NULL
392,"002005","BOBINA B-105-220V",NULL
393,"002006","BOBINA LC1-D25",NULL
67,"002007","BLOQUE CONTACTO 1NA-1NC",NULL
394,"002008","BOBINA AH6-17 220V",NULL
71,"002009","BOBINA LXD1 24V",NULL
395,"002010","BOBINA 3RT1045 125 AMP",NULL
396,"002011","BOBINA 3RT1023 40 AMP",NULL
68,"002012","BOBINA B9-12-16",NULL
397,"002013","BOBINA B32-45-60",NULL
398,"002014","BOBINA BA104 LOVATO",NULL
399,"002015","BOBINA TAIAN CN 11",NULL
400,"002016","BOBINA 50-105 AMP",NULL
69,"002017","BOBINA CONTACTOR 9-25 AMP",NULL
401,"002018","BOBINA CONTACTOR 40-45 AMP",NULL
92,"003001","BOMBILLO SODIO DE 70W PIA PLUS",NULL
402,"003002","BOMBILLO SODIO DE 150W",NULL
90,"003003","BOMBILLO SODIO DE 250W",NULL
403,"003004","BOMBILLO MERCURIO 125W",NULL
404,"003005","BOMBILLO METALARC 400W",NULL
405,"003006","BOMBILLO MH 1000W",NULL
91,"003007","BOMBILLO SODIO DE 400W",NULL
406,"003008","BOMBILLO LUZ MIXTA 160W",NULL
79,"003009","BOMBILLO INCAND. HAL 500W 220V",NULL
407,"003010","BOMBILLO MERCURIO 400W",NULL
408,"003011","BOMBILLO SODIO DE 70W OVOIDE(USADO)",NULL
80,"003012","BOMBILLO INCAND.DE 200-220W",NULL
409,"003015","BOMBILLO MERCURIO 250W",NULL
87,"003016","BOMBILLO METALARC DE 250W",NULL
410,"003017","BOMBILLO SODIO 70W XO GENERAL",NULL
84,"003018","BOMBILLO METALAR 400W COLOR",NULL
411,"003019","BOMBILLO INCANDESCENTE 100W/120V",NULL
83,"003020","BOMBILLO METALAR 250W COLOR",NULL
75,"003021","BOMBILLO AHORRADOR 20W 110V COLOR",NULL
412,"003022","BOMBILLOS COLOR 25W INCANDESC.",NULL
413,"003023","BOMBILLO AHORRADOR 11W AMARILLO",NULL
414,"003024","BOMBILLO EXOTICO INCAND. 40W",NULL
415,"003025","BOMBILLO AHORRADOR 20W CLARO",NULL
76,"003026","BOMBILLO AHORRADOR DE 42 W",NULL
416,"003027","BOMBILLO AHORRADOR DE 27 W",NULL
86,"003028","BOMBILLO METALARC 400W TUBULAR",NULL
417,"003029","BOMBILLO MH 150W DOBLE CONTACTO",NULL
418,"003030","BOMBILLO AHORRADOR DE 45W",NULL
419,"003031","BOMBILLO MH 150W OVOIDE E27",NULL
420,"003032","BOMBILLO SODIO 250W  OSRAM",NULL
81,"003033","BOMBILLO MASTER CDO-TT PLUS 70W",NULL
78,"003034","BOMBILLO CMH 70W STREETWISE",NULL
421,"003035","BOMBILLO CMH 150W TT STREETWISE",NULL
85,"003036","BOMBILLO METALAR DE 70W",NULL
422,"003037","BOMBILLO METALAR 70W OVOIDE",NULL
77,"003038","BOMBILLO AHORRADOR DE 65W",NULL
423,"003039","BOMBILLO AHORRADOR DE 6OW",NULL
424,"003040","BOMBILLO LED 5W",NULL
425,"003041","BOMBILLO MASTER 150W BLANCO",NULL
88,"003042","BOMBILLO MH 150W DOBLE CONTACTO COLOR",NULL
383,"004001","ALAMBRE TW NO. 10",NULL
426,"004002","ALAMBRE TW NO. 12",NULL
104,"004003","CABLE ALUM. AISLADO 2",NULL
427,"004004","ALAMBRE ALUM.AISLADO 8",NULL
428,"004005","CABLE ACSR NO. 4",NULL
113,"004006","CABLE DE CU NO. 4",NULL
117,"004007","CABLE THW NO. 2",NULL
110,"004008","CABLE ASC AISLADO 2/0",NULL
429,"004009","CABLE THW NO. 8",NULL
430,"004010","ALAMBRE THW NO. 12",NULL
431,"004011","ALAMBRE TW 14",NULL
432,"004012","CABLE THW NO.14",NULL
433,"004013","CABLE DUPLEX 2*16",NULL
434,"004014","ALAMBRE ALUMINIO NO.6",NULL
435,"004015","CABLE SILICONADO #14",NULL
436,"004016","CABLE VEHICULO #16",NULL
437,"004017","ALAMBRE CU TW 8",NULL
106,"004018","CABLE ALUMINIO ASC 4",3314.00
102,"004019","CABLE ACERO 1/4",NULL
438,"004020","CABLE ALUMINIO ACSR NO.2",NULL
115,"004021","CABLE DUPLEX 2*12",NULL
439,"004022","CABLE DUPLEX 2*14",NULL
440,"004023","CABLE VEHICULO NO.18",NULL
114,"004024","CABLE DE PODER PARA MANGUERA",NULL
441,"004025","CABLE SILICONADO #16",NULL
108,"004026","CABLE ALUMINIO NO.6 SERIE 8000 AISLADO",3015.00
442,"004027","CABLE DE CU DESNUDO NO.2",NULL
40,"004028","ALAMBRE TELEFONICO 2*22",NULL
111,"004029","CABLE COBRE NO.10",NULL
443,"004030","CABLE COBRE NO.12",NULL
444,"004031","CABLE ENCAUCHETADO 2*12 AWG",NULL
112,"004032","CABLE COBRE NO.6",NULL
103,"004033","CABLE ACSR NO. 2/0",NULL
445,"004034","CABLE ANTIFRAUDE 3+8 * 8",NULL
446,"004035","CABLE CUADRUPLEX 3*4+4 ACSR",NULL
447,"004036","CABLE ENCAUCHETADO 3*14",NULL
109,"004037","CABLE ANTIFRAUDE 2*8+8",NULL
448,"004038","ALAMBRE ALUMINIO NO.8 (ECONOMICO)",NULL
116,"004039","CABLE ENCAUCHETADO 3*12",6298.00
118,"004040","CABLE TRIPLEX 2*4+4 AAC /ACSR AISLADO",8464.00
449,"004041","CABLE TRIPLEX AL 2*6+6 AISLADO",NULL
450,"004042","CABLE COBRE 1/0 AISLADO",NULL
105,"004043","CABLE ALUMINIO 1/0 AISLADO",NULL
451,"004044","CABLE COBRE #2/0  AISLADO",NULL
452,"004045","CABLE QUINTUPLEX 4*4+4",NULL
453,"004046","CABLE DUPLEX 2*10 AMP",NULL
454,"004047","CABLE TELEFONICO",NULL
455,"004048","ALAMBRE TELF. DROK 2*18",NULL
456,"004049","CABLE TIPO TREBOL 3*2+4",NULL
457,"004050","CABLE ENCAUCHETADO 2*10",NULL
107,"004051","CABLE ALUMINIO COBRIZADO NO.6",3095.00
458,"005001","CEMENTO GRIS X KL",NULL
21,"005002","TRITURADO",10099.00
1,"005003","ARENA",7574.00
4,"005004","CEMENTO GRIS* BTO",35792.00
2,"005005","ARENA (M3)",NULL
22,"005006","TRITURADO (M3)",NULL
459,"005007","RECEBO (M3)",NULL
460,"005008","LADRILLOS VITRIFICADOS",NULL
461,"005009","CEMENTO BLANCO (KL)",NULL
462,"005010","LADRILLOS H10",NULL
8,"005011","LADRILLOS ROSADOS",NULL
463,"005012","BREA",NULL
7,"005014","LADRILLO T1",NULL
464,"005015","ASFALTO SOLIDO",NULL
465,"005016","CONCRETO 3000 PSI 3/4",NULL
466,"005017","LADRILLO TEMOSA",NULL
467,"005018","BLOQUE 25*25 LISA",NULL
6,"005020","GRAFILL 25 KGS",NULL
468,"005021","CAL 10 KG",NULL
469,"005022","REVUELTO (ARENA- CASCAJO)",NULL
470,"005023","TEJA CUCUTEÑA CUADRADA",NULL
140,"005024","CEMENTO CONDUCTOR EXTRAFIL * 15 KL",NULL
471,"005025","GRAVILLA NO.2",NULL
101,"006001","BRAZO GALV. DE 1.1/4*1.50 MTS",47698.00
472,"006002","BRAZO GALV. DE 1.1/4*1.80 MTS",NULL
473,"006003","BRAZOS GALV.DE 1.1/4",NULL
474,"006004","BRAZO DOBLE POSTE 2*3ML",NULL
475,"006005","BRAZO SENCILLO POSTE 2*3 ML",NULL
476,"006006","BRAZO GALV. DE 1.1/4* 2.50 MTS",NULL
477,"006007","BRAZO GALV. DE 1.1/4 *2.00 MTS",NULL
98,"006008","BRAZO DECORATIVO VENECIA",NULL
100,"006009","BRAZO GALV. DE 1.1/4*1.00 MT",28452.00
99,"006010","BRAZO GALV DE 1.1/4*3.0 MTS",NULL
478,"006011","BRAZO DOBLE EN TUBO GALV. DE 2",NULL
479,"006012","BRAZO SENCILLO EN TUBO GALV. DE 2",NULL
480,"006013","BRAZO SENCILLO TIPO METROLINEA",NULL
481,"006014","BRAZO GALV. DE 2X2.15 MT + FLANCHE 25X15 CMS",NULL
482,"007001","CAJA METALICA 40*30*20",NULL
178,"008001","CONECTOR BIMETALICO AP-1",NULL
483,"008002","CONECTOR BIMETALICO B-2",NULL
187,"008003","CONECTOR KILLER NO. 8",NULL
335,"008004","TERMINAL HEMBRA AZUL",NULL
179,"008005","CONECTOR COBRE COBRE",NULL
484,"008006","CONECTOR KILLER #4",NULL
485,"008007","CONECTOR AL-AL 2",NULL
188,"008010","CONECTOR KILLER NO.2",NULL
486,"008011","CONECTOR PARA MANGUERA",NULL
177,"008012","CONECTOR BIMETALICO 2 PERNOS",NULL
176,"008013","CONECTOR BIMET. B-3",NULL
487,"008014","CONECTOR AL-AL DOBLE PERNO",NULL
488,"008015","CONECTOR AL-AL 2 PERNOS",NULL
489,"008016","CONECTOR BIMET. 2 PERNOS",NULL
189,"008017","CONECTOR KILLER NO.6",NULL
175,"008018","CONECTOR BIMET. AP2",NULL
185,"008019","CONECTOR DERIVACION 4-3/0 - EP 95",11061.00
186,"008020","CONECTOR DERIVACION 4-3/0 P2X 95",NULL
190,"008021","CONECTOR MANGUERA 3 VIAS",NULL
194,"008022","CONECTOR WRENCH LOOK",NULL
490,"008023","CONECTOR TUBULAR COBRE ESTAÑADO 2/0",NULL
491,"008024","CONECTOR TUBULAR COBRE ESTAÑADO 1/0",NULL
492,"008025","CONECTOR KILLER NO:1/0",NULL
164,"009001","COLLARIN GALV.7-8 1 SAL",20979.00
158,"009002","COLLARIN GALV. 5-6 1 SAL",18203.00
493,"009003","COLLARIN GALV.10-12 2.SAL.",NULL
159,"009004","COLLARIN GALV. 5-6 2 SAL",NULL
163,"009005","COLLARIN GALV. DE 4-5",16894.00
494,"009006","COLLARIN GALV. DE 6-T3/4",NULL
495,"009007","COLLARIN GALV. 2 SAL. 8-9",NULL
162,"009008","COLLARIN GALV. 8-9 1 SAL",NULL
496,"009009","COLLARIN 6-7 2 SALIDAS",NULL
160,"009010","COLLARIN GALV. 6-7 1 SALIDA",19874.00
497,"009011","COLLARIN GALV. 8-10 1 SAL.",NULL
498,"009012","COLLARIN GALV. 9-12 1 SAL",NULL
165,"009013","COLLARIN TRASNF. 9-10 REFORZADO",NULL
499,"009014","COLLARIN GALV. 10-12  1 SAL",NULL
500,"009015","COLLARIN GALV. DE 11-12",NULL
501,"009016","COLLARIN 9 A 10  1 SAL.",22945.00
161,"009017","COLLARIN GALV. 7-8  DOBLE SALIDA",NULL
502,"009018","COLLARIN GALV. DE 9-10  2 SAL",NULL
2130,"01","LA INMACULADA ",NULL
503,"010001","CONTACTOR 50-80 A LC1D5011",NULL
504,"010002","CONTACTOR 9-25 A. LC1D0910",NULL
315,"010003","RELE TERMICO LR2 D13",NULL
505,"010004","CONTACTOR TRIP 30/61 HO 80-125",NULL
506,"010005","CONTACTOR TRIP.40A LC1D25",NULL
507,"010006","CONTACTOR 32-50A. LC1D3210",NULL
508,"010007","CONTACTOR B30 55AC1 12.5HP",NULL
509,"010008","CONTACTOR B30 100AC1 ABB",NULL
510,"010009","CONTACTOR TRIP.80-125 AMP.LC1D8011",NULL
511,"010010","CONTACTOR TRIP.LC1 D40 60A.",NULL
512,"010011","CONTACTOR 125A. 3RT104 SIEMENS",NULL
513,"010012","CONTACTOR 9-25A. 3RT1023 SIEMENS",NULL
514,"010013","CONTACTOR 25-40A. 3RT1026 SIEMENS",NULL
198,"010014","CONTACTOR TRIP.80-125 AMP WEG",NULL
197,"010015","CONTACTOR TRIP.25-40 AMP WEG",NULL
196,"010016","CONTACTOR TRIP. 9-25 AMP WEG",NULL
308,"010017","PULSADOR DOBLE ON-OFF",NULL
515,"010018","CONTACTOR TRIP.32AC3 60 AMP WEG",NULL
516,"010019","CONTACTOR 3P 25A EZC100N G.E",NULL
195,"010020","CONTACTOR TRIP. 40 AMP 110V",NULL
517,"010021","CONTACTOR TRIP. 65 AMP AC3 220V",NULL
518,"011001","FOTOCELDA FISCHER 1000W",NULL
64,"011002","BASE FOTOCELDA/SOPORTE",5742.00
217,"011003","FOTOCELDA ELECTRONICA AZUL 1000W",NULL
519,"011004","FOTOCELDAS TEMPORIZADAS 1000W",NULL
218,"011005","FOTOCELDA ELECTRONICA NARANJA 1000W",19969.00
520,"012001","KITS SODIO DE 250W",NULL
521,"013001","LUMINARIA SODIO PE-VP 70W 208/220V",NULL
522,"013002","LUMINARIA SODIO LP-VC 150W 208/220V",NULL
523,"013003","LUMINARIA LTP-VC 400W 208/220",NULL
524,"013004","LUMINARIA SODIO 400W/208 CALIMA II",NULL
311,"013005","REFLECTOR RCG 400W METALAR",NULL
525,"013006","REFLECTOR RCG 250W METALAR",NULL
526,"013007","LUMINARIA CALIMA II SODIO 250W/208V",NULL
527,"013008","FAROL INSTITUCIONAL COLONIAL 70W NA",NULL
528,"013009","REFLECTOR HALOGENO 500W",NULL
216,"013010","FAROL TIPO COLONIAL",NULL
529,"013011","LUMINARIA SODIO 150W CALIMA II",NULL
530,"013012","LUMINARIA PEVP SODIO 150W 208/220V",NULL
531,"013013","REFLECTOR METALAR DE 400W RRA",NULL
532,"013014","REFLECTOR PAR38",NULL
533,"013015","SOPORTES REFLECTOR PAR 38",NULL
534,"013016","FAROL INSTITUCIONAL NA 70W POSTE 1.30M",NULL
535,"013017","FAROL INSTITUCIONAL NA 70W POSTE 2.50M",NULL
536,"013018","FAROL INSTITUCIONAL NA 70W POSTE 3.50M",NULL
537,"013019","REFLECTOR METALAR 250W A-1500",NULL
538,"013020","REFLECTOR METALAR DE 250W RRA",NULL
539,"013021","LUMINARIA SODIO 250W ORION",NULL
540,"013022","REFLECTOR TEMPO3 METALAR 400W",NULL
541,"013023","LUMINARIA SODIO 70W VENUS",NULL
269,"013024","LUMINARIA SODIO 150W VENUS",NULL
542,"013025","FAROL COLONIAL 4 CARAS",NULL
543,"013026","REFLECTOR METALAR 400W BC-CE  INDULUX",NULL
544,"013027","LUMINARIA WALL PACK SODIO 150W",NULL
271,"013028","LUMINARIA TIPO VENECIA 70W",NULL
545,"013029","LUMINARIA DJK SODIO 70W",NULL
546,"013030","LUMINARIA ORION SODIO 250W",NULL
547,"013031","REFLECTOR RRI METALAR DE 400W",NULL
548,"013032","LUMINARIA SODIO 70W ANDES",NULL
270,"013033","LUMINARIA SODIO 70W VENUS (VERTICAL)",NULL
549,"013034","LUMINARIA ALON SODIO 250W",NULL
550,"013035","REFLECTOR MH DE 400W RECTANGULAR",NULL
551,"013036","LUMINARIA MINI-VP SODIO 70W/208V",NULL
552,"013037","REFLECTOR MH DE 150W COLOR",NULL
553,"013038","LUMINARIA SODIO 150W ORION",NULL
310,"013039","REFLECTOR MH DE 150W RRA-C",NULL
554,"013040","LUMINARIA QUIMBAYA I SODIO 70W",NULL
555,"013041","LUMINARIA SODIO 250W VENUS",NULL
556,"013042","LUMINARIA QUIMBAYA II SODIO 70W",NULL
312,"013043","REFLECTOR TITAN MH 250W",NULL
557,"013044","REFLECTOR MH DE 400W TITAN",NULL
558,"013045","FAROL CARTAGENA LED 70W",NULL
559,"013046","LUMINARIA MAXILED 140W",NULL
560,"013047","LUMINARIA SOLARIS LED 35W",NULL
561,"013048","REFLECTOR LED 150W COLOR",NULL
562,"013049","REFLECTOR LED 50W RGB",NULL
563,"013050","REFLECTOR LED 20W  RGB",NULL
255,"013051","LUMINARIA ACROLED DE 35W",NULL
263,"013052","LUMINARIA DELTALED DE 70W",NULL
564,"013053","REFLECTOR LED 50W COLOR",NULL
565,"013054","REFLECTOR LED 120W COLOR",NULL
256,"013055","LUMINARIA DELTALED 42   40W",NULL
566,"013056","LUMINARIA DELTALED 140W",NULL
257,"013057","LUMINARIA DELTALED 92/100W",NULL
567,"013058","LUMINARIA VEGALED DE 40W",NULL
568,"013059","LUMINARIA METALAR 250W VENUS",NULL
569,"013060","LUMINARIA DELTALED 170  / 180W",NULL
570,"013061","LUMINARIA VEGALED 57W",NULL
571,"013062","LUMINARIA VEGALED DE 82W",NULL
260,"013063","LUMINARIA DELTALED COB 92W",NULL
258,"013064","LUMINARIA DELTALED COB 120W",NULL
572,"013065","LUMINARIA DELTALED COB 100W",NULL
261,"013066","LUMINARIA DELTALED COB DE 64W",NULL
266,"013067","LUMINARIA SEPIA LED COB 41W",NULL
259,"013068","LUMINARIA DELTALED COB 140W",NULL
573,"013069","REFLECTOR COSMO LED PRO 164W",NULL
262,"013070","LUMINARIA DELTALED COB DE 84W",NULL
264,"013071","LUMINARIA LYRALED 49W",798601.00
574,"013072","REFLECTOR COSMOLED PRO DE 200W",NULL
215,"013073","FAROL CARTAGENA LED DE 74W",NULL
267,"013074","LUMINARIA SEPIALED DE 65W",NULL
268,"013075","LUMINARIA SEPIALED DE 83W",NULL
2162,"013081","REFLECTOR COSMOLED PRO 100W",NULL
2203,"013084","LUMINARIA SEPIALED II 100W",NULL
2215,"013090","SEPIALED II 140W SMD",NULL
48,"014001","ARRANCADOR SUPERPOSICION NA 70W",NULL
45,"014002","ARRANCADOR NA 150 PHILIPS SN58",NULL
47,"014003","ARRANCADOR SODIO 150/400W SUPERPOSICION",NULL
575,"014004","ARRANCADOR SODIO 70W SEMIPARALELO",NULL
46,"014005","ARRANCADOR SODIO 150/400W PARALELO",NULL
166,"015001","CONDENSADOR DE 10 MF",NULL
167,"015002","CONDENSADOR DE 20 MF",NULL
169,"015003","CONDENSADOR DE 25 MF",NULL
170,"015004","CONDENSADOR DE 30 MF",NULL
171,"015005","CONDENSADOR DE 45 MF",NULL
172,"015006","CONDENSADOR DE 48 MF",NULL
168,"015007","CONDENSADOR DE 24 -450VAC",NULL
576,"015008","CONDENSADOR 24-550VAC",NULL
219,"016001","FUSIBLE CA¥UELA DE 30 AMP.",NULL
220,"016002","FUSIBLE CA¥UELA DE 60 AMP.",NULL
577,"016003","FUSIBLE VIDRIO DE 1 AMP.",NULL
234,"016004","HILO FUSIBLE DE 2 AMP.",NULL
236,"016005","HILO FUSIBLE DE 4 AMP.",NULL
237,"016006","HILO FUSIBLE DE 5 AMP.",NULL
238,"016007","HILO FUSIBLE DE 6 AMP.",NULL
578,"016008","PORTAFUSIBLES",NULL
295,"016009","PORTAFUSIBLE + FUSIBLE VIDRIO",NULL
579,"016010","FUSIBLE VIDRIO DE 2 AMP",NULL
233,"016011","HILO FUSIBLE DE 1 AMP",NULL
235,"016012","HILO FUSIBLE DE 3 AMP",NULL
580,"016013","HILO FUSIBLE DE 12 AMP",NULL
239,"016014","HILO FUSIBLE DE 8 AMP TIPO H",NULL
581,"016015","HILO FUSIBLE DE 15 AMP",NULL
582,"016016","HILO FUSIBLE DE 10 AMP",NULL
240,"017001","INTERRUPTOR ATORNILL. 1*50",NULL
583,"017002","INTERRUPTOR ATORNILL. 2*70 AMP.",NULL
241,"017003","INTERRUPTOR ATORNILL. 2*30 AMP.",NULL
584,"017004","INTERRUPTOR ATORNILL. 2*40 AMP.",NULL
585,"017005","INTERRUPTOR MCB 1*32 AMP.",NULL
586,"017006","INTERRUPTOR ATORNILL. 1*30 AMP.",NULL
587,"017007","INTERRUPTOR MINI DE 3 AMP.",NULL
337,"017008","TIMER PROGRAMABLE 220V",NULL
588,"017009","TOMAS LEVITON",NULL
589,"017010","SWICHE CUCHILLA 3*100 AMP.",NULL
327,"017011","SWICHE CUCHILLA 2*30 AMP.",NULL
244,"017012","INTERRUPTOR INDUST. 3*100AMP.",NULL
590,"017013","INTERRUPTOR ATORNILL. 1*40 AMP",NULL
591,"017014","INTERRUPTOR NB 3*80 AMP.",NULL
592,"017015","INTERRUPTOR NB50N 3*50A",NULL
593,"017016","INTERRUPTOR NB100N 3*100A",NULL
594,"017017","INTERRUPTOR 3*100A. KAWASAKI",NULL
595,"017018","INTERRUPTOR ATORNILL. 3*60 A",NULL
596,"017019","INTERRUPTOR ENCHUF.3*50 AMP",NULL
597,"017020","INTERRUPTOR IND.NB250N-125A",NULL
242,"017021","INTERRUPTOR ATORNILL.2*50 AMP",NULL
598,"017022","TOMAS DE CAUCHO 15 AMP",NULL
599,"017023","CLAVIJAS INTERMITENTES",NULL
600,"017024","INTERRUPTOR ATORNILL.3*30 AMP",NULL
601,"017025","INTERRUPTOR IND.3*125A KAWASAKI",NULL
602,"017026","INTERRUPTOR ATORNILL. 3*50 AMP",NULL
603,"017027","INTERRUPTOR ATORNILL. 2*100AMP",NULL
604,"017028","PLACAS TOMA LEVITON",NULL
605,"017029","TOMA INCRUSTAR 20 AMP",NULL
606,"017030","CAJA TOMA CANALETA",NULL
607,"017031","INTERRUPTOR ENCHUFABLE 1*30 AMP",NULL
608,"017032","INTERRUPTOR ATORNILL. 3*40 AMP",NULL
609,"017033","INTERRUPTOR RIEL C60N 2*63 AMP",NULL
287,"017034","PIN DE CORTE 2*100 AMP",NULL
610,"017035","PIN DE CORTE 3*100 AMP",NULL
611,"017036","SWICHE CUCHILLA 2*60 AMP",NULL
612,"017037","INTERRUPTOR IND. 3*125 AMP WEG",NULL
613,"017038","INTERRUPTOR IND. 3*80 AMP WEG",NULL
246,"017039","INTERRUPTOR INDUSTRIAL DE 30 AMP",NULL
245,"017040","INTERRUPTOR INDUSTRIAL 3*40 AMP",NULL
614,"017041","INTERRUPTOR INDUSTRIAL 3*80 AMP ABB",NULL
615,"017042","INTERRUPTOR INDUSTRIAL 3*150 AMP WEG",NULL
616,"017043","INTERRUPTOR INDUSTRIAL 3*80 AMP",NULL
617,"017044","INTERRUPTOR ATORNILLABLE 3*100 AMP",NULL
338,"017045","TOMA DOBLE P/TIERRA",NULL
618,"017046","SWICHET CUCHILLA 3*60 AMP",NULL
619,"017047","INTERRUPTOR SENCILLO MURO",NULL
247,"017048","INTERRUPTOR INDUSTRIAL TRIP 32 AMP",NULL
620,"017049","INTERRUPTOR IND. 3*70 AMP",NULL
10,"018001","PINTURA AEROSOL BLANCO 1/16",14512.00
11,"018002","PINTURA AEROSOL NEGRO 1/16",14512.00
621,"018003","PINTURA BLANCA MUROLANDIA",NULL
622,"018004","EMULSION ASFALTICA",NULL
19,"018005","SILICONA",NULL
623,"018006","LIMPIADOR PAVCO 1/4",NULL
624,"018007","SOLDADURA PVC 1/8",NULL
625,"018008","PINTURA AEROSOL ALUMINIO 1/8",NULL
626,"018009","SOLDADURA PVC 1/16",NULL
627,"018010","PINTURA ANTICORROSIVO GRIS 1/8",NULL
628,"018011","PINTURA AEROSOL ALUMINIO 1/16",NULL
629,"018012","PINTURA AEROSOL 8 ONZAS AZUL",NULL
630,"018013","PINTURA TRAFICO AMARILLA",NULL
631,"018020","PINTURA VINILTEX VERDE PINO",NULL
632,"018025","AEROSOL NEGRO 12 ONZAS",NULL
633,"018026","PINTURA ANTICORROSIVO GRIS 16 ONZAS",NULL
634,"018027","PINTURA ANTICORROSIVO GRIS 1/4",NULL
635,"018028","PINTURA DOMESTICO ALUMINIO 1/4",NULL
636,"018029","PINTURA AEROSOL 8 ONZAS NARANJA",NULL
637,"018030","PINTURA AEROSOL 8 ONZAS BLANCO",NULL
638,"018031","PINTURA LACA AZUL",NULL
639,"018032","PINTURA DOMESTICO VERDE ESMERALDA 1/4",NULL
640,"018033","PINTURA VINILTEX BLANCO HUESO 1/4",NULL
641,"018034","METALIZADOR GRANO GRUESO 1/4",NULL
642,"018035","LACA METALIZADOR",NULL
12,"018036","PINTURA DOMEST.VERDE ESMERALDA GLN",NULL
643,"018037","PINTURA AEROSOL NEGRA 8 ONZAS",NULL
644,"018038","PINTURA LACA ALUMINIO",NULL
645,"018039","PINTURA DOMESTICO NEGRO 1/4",NULL
15,"018040","PINTURA LACA ORO VIEJO",99980.00
13,"018041","PINTURA LACA AMARILLO",NULL
646,"018042","PINTURA AEROSOL CAOBA 8 ONZAS",NULL
647,"018043","PINTURA AEROSOL ROJO 16 ONZAS",NULL
648,"018044","PINTURA LACA AZUL (1/4)",NULL
14,"018045","PINTURA LACA NARANJA",NULL
649,"018046","PINTURA DOMESTICO BLANCO (1/32)",NULL
650,"018047","PINTURA DOMESTICO ROJO (1/32)",NULL
651,"018048","PINTURA DOMESTICO AMARILLO (1/32)",NULL
652,"018049","PINTURA DOMESTICO AZUL (1/32)",NULL
653,"018050","PINTURA AEROSOL AZUL ESP 16ONZ",NULL
654,"018051","PINTURA ANTICORROSIVO AMARILLO",NULL
655,"018052","SOLDADURA EPOXICA 16 GR",NULL
325,"018053","SOLDADURA PVC 1/4",NULL
656,"018054","LACA TRANSPARENTE 1/8",NULL
657,"018055","ESMALTE 1/8",NULL
658,"018056","VARSOL",NULL
659,"018057","PINCELES",NULL
660,"018058","PEGANTE BOXER",NULL
661,"018059","PINTURA AEROSOL VINOTINTO 16 OZ",NULL
662,"018060","SOLDADURA PVC 1/32",NULL
663,"018061","PINTURA DOMESTICO NARANJA",NULL
664,"018062","PINTURA KORAZA BLANCO",NULL
665,"018063","PINTURA AEROSOL BLANCA 8 OZ",NULL
666,"018064","PINTURA DOMESTICO AMARILLO (1/4)",NULL
291,"018065","PINTURA TRAFICO BLANCO 1/2 GL",NULL
306,"018066","PRIMER 513",NULL
667,"018067","PINTURA AEROSOL FLUORESCENTE",NULL
668,"018068","PINTURA ANTICORROSIVO NEGRO",NULL
669,"018069","PINTURA ESMALTE GRIS",NULL
670,"018070","SILICONA SIMONEZ",NULL
671,"018071","SOLDADURA PVC 1/128",NULL
672,"018072","LIMPIADOR PVC 1/128",NULL
673,"018073","PINTURA ANTICORROSIVO GRIS",NULL
674,"018074","BASE CATALIZADORA",NULL
675,"018075","CATALIZADOR NARANJA",NULL
676,"018076","DISOLVENTE",NULL
677,"018077","PINTURA LACA BLANCA",NULL
678,"018078","SILICONA  TRANSP. 300 CC",NULL
679,"018079","PINTURA CAOBA MATE 3/16",NULL
290,"018080","PINTURA CATALIZAZA GRIS",NULL
680,"018081","PINTURA CATALIZADA AMARILLA",NULL
681,"018082","LIJAS 320",NULL
682,"018083","MASILLA ROJO 1/4",NULL
683,"018084","HUESO DURO",NULL
684,"018085","MASILLA PLASTICA ROJA",NULL
288,"018086","PINTURA CATALIZADA BLANCA  1/4",NULL
289,"018087","PINTURA CATALIZADA NARANJA",NULL
685,"018088","PINTURA VINILO BLANCO",NULL
686,"018089","PINTURA VINILO VERDE",NULL
687,"018090","HUESO DURO 1/8",NULL
688,"019001","VARILLAS DE 1/2",NULL
689,"019002","VARILLA DE 6 ML",NULL
23,"019003","VARILLA 7 MM * 6 MTS",NULL
690,"019004","VARILLA DE 9 MM*6 MTS",NULL
691,"019005","VARILLA DE 6 MM * 6 MTS",NULL
692,"019006","VARILLA DE 1/2 X 1 MT TODO ROSCA",NULL
125,"020001","CAJA GALV. HONDA 10*10",NULL
693,"020002","CAJA CUADRADA GALV. 125",NULL
694,"020003","CAJAS DE INSPECCION 30*30*30",NULL
695,"020004","CAJA LUMINEX 15*15*10",NULL
696,"020005","CAJA DE INSPECCION 30*30*30T.",NULL
697,"020006","CAJA MET. 35*20*16 DOBLE FONDO",NULL
698,"020007","CAJA RECTANGULAR GALV.",NULL
